council_short,FMP_FEP,stock,common_name,sci_name,type,p_star,abc_buffer,acl_buffer,act_buffer,notes,ref
NPFMC,GOA groundfish FMP,Other rockfish-slope sub-group,harlequin rockfish ,S. variegatus,constant F,NA,0.25,0,0.59,Average ABC reduction fo entire stock,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11815
NPFMC,GOA groundfish FMP,Other rockfish-slope sub-group,greenstriped rockfish,S. elongates,constant F,NA,0.25,0,0.59,Average ABC reduction fo entire stock,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11816
NPFMC,GOA groundfish FMP,Other rockfish-slope sub-group,darkblotched rockfish,S. crameri,constant F,NA,0.25,0,0.59,Average ABC reduction fo entire stock,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11817
NPFMC,GOA groundfish FMP,Other rockfish-slope sub-group,Chilipepper,S. goodie ,constant F,NA,0.25,0,0.59,Average ABC reduction fo entire stock,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11818
NPFMC,GOA groundfish FMP,Other rockfish-slope sub-group,bocaccio ,S. paucispinis ,constant F,NA,0.25,0,0.59,Average ABC reduction fo entire stock,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11819
NPFMC,GOA groundfish FMP,Other rockfish-slope sub-group,blackgill rockfish,S. melanostomus,constant F,NA,0.25,0,0.59,Average ABC reduction fo entire stock,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11820
NPFMC,GOA groundfish FMP,Shallow water flatfish,Yellowfin sole ,Pleuronectes asper,constant F,NA,0.18,0,0.22,Average thresholds for this complex,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Shallow%20Water%20Flatfish%20Complex&stockid=11803
NPFMC,GOA groundfish FMP,Shallow water flatfish,Starry flounder ,Platichthys stellatus,constant F,NA,0.18,0,0.22,Average thresholds for this complex,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Shallow%20Water%20Flatfish%20Complex&stockid=11804
NPFMC,GOA groundfish FMP,Shallow water flatfish,Butter sole,Pleuronectes isolepis,constant F,NA,0.18,0,0.22,Average thresholds for this complex,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Shallow%20Water%20Flatfish%20Complex&stockid=11805
NPFMC,GOA groundfish FMP,Shallow water flatfish,English sole ,Pleuronectes vetulus,constant F,NA,0.18,0,0.22,Average thresholds for this complex,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Shallow%20Water%20Flatfish%20Complex&stockid=11806
NPFMC,GOA groundfish FMP,Shallow water flatfish,Alaska plaice ,Pleuronectes quadrituberculatus,constant F,NA,0.18,0,0.22,Average thresholds for this complex,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Shallow%20Water%20Flatfish%20Complex&stockid=11807
NPFMC,GOA groundfish FMP,Shallow water flatfish,Sand sole ,Psettichthys melanostictus,constant F,NA,0.18,0,0.22,Average thresholds for this complex,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Shallow%20Water%20Flatfish%20Complex&stockid=11808
NPFMC,GOA groundfish FMP,Sharks-Spiny dogfish,Spiny dogfish,,constant F,NA,0.25,0,0,All sharks seem to have 0 TAC buffer.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Shark%20Complex&stockid=114500
NPFMC,GOA groundfish FMP,Shortraker rockfish,Shortraker rockfish,,constant F,NA,0.25,0,0,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Shortraker%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10554
NPFMC,GOA groundfish FMP,Skates,Big skate,Beringraja binoculata,constant F,NA,0.25,0,0,Calculated from stock assesment. TAC reduction not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Big%20skate%20-%20Gulf%20of%20Alaska&stockid=10727
NPFMC,GOA groundfish FMP,Skates,longnose skates,Raja rhina,constant F,NA,0.25,0,0,Calculated from stock assesment. TAC reduction not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Big%20skate%20-%20Gulf%20of%20Alaska&stockid=107277
NPFMC,GOA groundfish FMP,Skates,other skates,,constant F,NA,0.25,0,0,Calculated from stock assesment. TAC reduction not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Big%20skate%20-%20Gulf%20of%20Alaska&stockid=10727
NPFMC,GOA groundfish FMP,Thornyhead rockfish,Thornyhead rockfish,,constant F,NA,0.25,0,0,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Shortspine%20thornyhead%20-%20Gulf%20of%20Alaska&stockid=10457
NPFMC,GOA groundfish FMP,Atka mackerel,Atka mackerel,,catch-based,NA,0.24,0,0.57,Calculated from stock assesment. TAC was 57% lower than ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Atka%20mackerel%20-%20Gulf%20of%20Alaska&stockid=10465
NPFMC,GOA groundfish FMP,Deepwater flatfish,Greenland turbot,,catch-based,NA,0.25,0,0,General reduction from OFL is 15% for deepwater complex.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Dover%20sole%20-%20Gulf%20of%20Alaska&stockid=10021
NPFMC,GOA groundfish FMP,Deepwater flatfish,Kamchatka flounder,,catch-based,NA,0.15,0,0,General reduction from OFL is 15% for deepwater complex.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Dover%20sole%20-%20Gulf%20of%20Alaska&stockid=10021
NPFMC,GOA groundfish FMP,Deepwater flatfish,deepsea sole,,catch-based,NA,0.15,0,0,Calculated from stock assesment,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Dover%20sole%20-%20Gulf%20of%20Alaska&stockid=10021
NPFMC,GOA groundfish FMP,Demersal shelf rockfish,quillback rockfish,,catch-based,NA,0.23,0,0,All non-yelloweye in this stock have low ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10425
NPFMC,GOA groundfish FMP,Demersal shelf rockfish,copper rockfish,,catch-based,NA,0.23,0,0,All non-yelloweye in this stock have low ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10426
NPFMC,GOA groundfish FMP,Demersal shelf rockfish,rosethorn rockfish,,catch-based,NA,0.23,0,0,All non-yelloweye in this stock have low ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10427
NPFMC,GOA groundfish FMP,Demersal shelf rockfish,China rockfish,,catch-based,NA,0.23,0,0,All non-yelloweye in this stock have low ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10428
NPFMC,GOA groundfish FMP,Demersal shelf rockfish,canary rockfish,,catch-based,NA,0.23,0,0,All non-yelloweye in this stock have low ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10429
NPFMC,GOA groundfish FMP,Demersal shelf rockfish,tiger rockfish,,catch-based,NA,0.23,0,0,All non-yelloweye in this stock have low ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Gulf%20of%20Alaska&stockid=10430
NPFMC,GOA groundfish FMP,Octopus,Octopus,,catch-based,NA,NA,0,NA,Bycatch only,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Giant%20octopus%20-%20Gulf%20of%20Alaska&stockid=10088
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,canary rockfish,S. pinniger,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11804
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,China rockfish,S. nebulosus,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11805
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,copper rockfish,S. caurinus,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11806
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,quillback rockfish,S. maliger,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11807
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,rosethorn rockfish,S. helvomaculatus,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11808
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,tiger rockfish,S. nigrocinctus,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11809
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,yelloweye rockfish,S. ruberrimus,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11810
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,shortbelly rockfish,S. jordani,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11811
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,aurora rockfish,S. aurora,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11812
NPFMC,GOA groundfish FMP,Other rockfish-demersal sub-group,northern rockfish,S. polyspinis,catch-based,NA,0.25,0,0.59,Average for this group ABC reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Other%20Rockfish%20Complex&stockid=11813
NPFMC,GOA groundfish FMP,Sharks,pacific sleeper shark,,catch-based,NA,0.25,0,0,Average for this complex.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Shark%20Complex&stockid=11450
NPFMC,GOA groundfish FMP,Sharks,salmon shark,,catch-based,NA,0.25,0,0,Average for this complex.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Shark%20Complex&stockid=11451
NPFMC,GOA groundfish FMP,Sharks,other/unidentifed sharks,,catch-based,NA,0.25,0,0,Average for this complex.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gulf%20of%20Alaska%20Shark%20Complex&stockid=11452
NPFMC,GOA groundfish FMP,Deepwater flatfish,Dover sole,,ramped F with cutoff,,0.15,0,0,Included in wider assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Dover%20sole%20-%20Gulf%20of%20Alaska&stockid=100211
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Alaska plaice,Alaska plaice,,ramped F with cutoff,,0.16,0,0,They allude to all of these having P* but I couldn't find,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Alaska%20plaice%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10026
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Aleutian Islands Pacific cod,Aleutian Islands Pacific cod,,constant F,NA,0.25,0,0.33,TAC from 2020.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Pacific%20cod%20-%20Aleutian%20Islands&stockid=12745
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Aleutian Islands pollock,Aleutian Islands pollock,,ramped F with cutoff,,0.17,0,0.66,TAC reduced by 66%.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Walleye%20pollock%20-%20Aleutian%20Islands&stockid=10511
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Arrowtooth flounder,Arrowtooth flounder,,ramped F with cutoff,,0.15,0,0.86,Calculated from stock assesment. TAC set far lower than ABC and was 14% of ABC in 2020.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Arrowtooth%20flounder%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10003
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Atka mackerel,Atka mackerel,,ramped F with cutoff,,0.14,0,0.14,Calculated from stock assesment. TAC seems to be 14% lower than ABC based on first line of summary doc.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Atka%20mackerel%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=11662
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Bogoslof Island Pollock,Bogoslof Island Pollock,,constant F,NA,0.25,0,0.99,TAC seems almost 0 according to assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Walleye%20pollock%20-%20Bogoslof&stockid=10512
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Eastern Bering Sea Pacific Cod,Eastern Bering Sea Pacific Cod,,ramped F with cutoff,,0.16,0,0.09,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Pacific%20cod%20-%20Bering%20Sea&stockid=12746
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Eastern Bering Sea pollock,Eastern Bering Sea pollock,,ramped F with cutoff,,0.37,0,0.3,All from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Walleye%20pollock%20-%20Eastern%20Bering%20Sea&stockid=10510
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Flathead sole,Flathead sole,,ramped F with cutoff,,0.18,0,0.71,Calculated from assessment. TAC reduced by 71%.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Flathead%20sole%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10015
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Greenland Turbot,Greenland Turbot,,ramped F with cutoff,,0.15,0,0.45,TAC from 2019 level in stock assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Greenland%20halibut%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10054
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Kamchatka flounder,Kamchatka flounder,,ramped F with cutoff,,0.15,0,0.3,TAC from 2019 level in stock assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Kamchatka%20flounder%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10002
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Northern Rock sole,Northern Rock sole,,ramped F with cutoff,,0.03,0,0.71,Calculated from assessment. TAC reduced by 71%.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Northern%20rock%20sole%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=11050
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Northern rockfish,Northern rockfish,,ramped F with cutoff,,0.18,0,0.38,Calculated from assessment. TAC reduced by 38%.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Northern%20rockfish%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10416
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Octopus,Octopus,,catch-based,NA,0.25,0,,TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Giant%20octopus%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10087
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,Arctic flounder,Liopsetta glacialis,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10973
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,butter sole,Isopsetta isolepis,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10974
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,curlfin sole,Pleuronectes decurrens,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10975
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,deepsea sole ,Embassichths bathybius,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10976
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,Dover sole ,Microstomus pacificus,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10977
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,English sole,Parophrys vetulus,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10978
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,longhead dab,Limanda proboscidea,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10979
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,Pacific sanddab,Citharichthys sordidus,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10980
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,petrale sole,Eopsetta jordani,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10981
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,rex sole,Glyptocephalus zachirus,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10982
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,roughscale sole,Clidodoerma asperrimum,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10983
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,sand sole,Psettichthys melanostictus,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10984
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,slender sole,Lyopsetta exilis,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10985
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,starry flounder,Platichthys stellatus,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10986
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other flatfish,Sakhalin sole,Limanda sakhalinensis,constant F,NA,0.25,0,,Average across stock. TAC not specified.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10987
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Other rockfish,Other rockfish,"24 species, including unidentified",constant F,NA,0.25,0,0.2,"TAC from 2020, calculated from stock assesment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Rockfish%20Complex&stockid=10974
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Pacific ocean perch,Pacific ocean perch,,ramped F with cutoff,,0.16,0,0.12,"TAC from 2020, calculated from stock assesment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Pacific%20ocean%20perch%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=11055
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Rougheye & blackspotted rockfish,Rougheye rockfish,Sebastes aleutianus,ramped F with cutoff,,0.15,0,0.5,Assuming blackspotted and roughey are same thresholds  being in the same complecx.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=10973
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Rougheye & blackspotted rockfish,blackspotted rockfish,Sebastes melanostictus,ramped F with cutoff,,0.15,0,0.5,Assuming blackspotted and roughey are same thresholds  being in the same complecx.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Other%20Flatfish%20Complex&stockid=109733
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Sablefish,Sablefish,,ramped F with cutoff,,0.63,0,0.17,ABC and TAC from whole region in 2020.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Sablefish%20-%20Eastern%20Bering%20Sea%20/%20Aleutian%20Islands%20/%20Gulf%20of%20Alaska&stockid=10956
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Sharks,spiny dogfish,,constant F,NA,0.25,0,0.88,ABC generally 0.75*OFL.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Shark%20Complex&stockid=11403
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Sharks,Pacific sleeper shark,,constant F,NA,0.25,0,0.88,ABC generally 0.75*OFL.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Shark%20Complex&stockid=11404
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Sharks,salmon shark,,constant F,NA,0.25,0,0.88,ABC generally 0.75*OFL.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Shark%20Complex&stockid=11405
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Sharks,other/unidentified sharks,,constant F,NA,0.25,0,0.88,Cited directly in stock assesment. TAC in 2016 was 88% lower than ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bering%20Sea%20/%20Aleutian%20Islands%20Shark%20Complex&stockid=11403
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Shortraker rockfish,Shortraker rockfish,,constant F,NA,0.25,0,0.31,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Shortraker%20rockfish%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10553
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Skates,Other skates,,constant F,NA,0.25,0,0.61,Calculated difference in OFL and ABC from stock assesment,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Alaska%20skate%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10736
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Skates,Alaska skate,,ramped F with cutoff,,0.14,0,0.61,Calculated difference in OFL and ABC from stock assesment,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Alaska%20skate%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10736
NPFMC,Groundfish of the Bering Sea and Aleutian Islands FMP,Yellowfin sole,Yellowfin sole,,ramped F with cutoff,,0.08,0,0.41,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yellowfin%20sole%20-%20Bering%20Sea%20/%20Aleutian%20Islands&stockid=10031
PFMC,Pacific coastal pelagics FMP,Pacific sardine,Pacific sardine,Sardinops sagax caerulea,ramped F with biomass cutoff and environmental-link,,,,,,
PFMC,Pacific coastal pelagics FMP,Pacific chub mackerel,Pacific chub mackerel,Scomber colias,ramped F with cutoff,,,0,,Document contains OFL and ABC values but not P* or buffer; ACT = HG - 1000,https://www.pcouncil.org/documents/2019/06/june-2019-decision-document.pdf/
PFMC,Pacific coastal pelagics FMP,Northern anchovy,Northern anchovy,Engraulis mordax,catch-based,NA,0.75,0,,,https://www.pcouncil.org/current-season-management/
PFMC,Pacific coastal pelagics FMP,Market squid,Market squid,Doryteuthis opalescens,exempt,,,,,,
PFMC,Pacific coastal pelagics FMP,Jack mackerel,Jack mackerel,Trachurus symmetricus,catch-based,NA,0.75,0,,,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,Euphausia pacifica,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,Thysanoessa spinifera,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,Nyctiphanes simplex,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,Nematocelis difficilis,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,T. gregaria,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,E. recurva,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,E. gibboides,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific coastal pelagics FMP,Krill,Krill,E. eximia,catch prohibited,NA,NA,NA,NA,No take.,
PFMC,Pacific Coast Groundfish FMP,OR-Black Rockfish,Black Rockfish,,ramped F with cutoff,0.45,0.17,0,,"Calculated from assessment. P* directly from council. Also includes an additional ""uncertainty buffer"" that I can't place.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Black%20rockfish%20-%20Oregon&stockid=14407
PFMC,Pacific Coast Groundfish FMP,OR-Blue,Blue,,ramped F with cutoff,0.45,,0,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
