"fmc","fmp","sst_c","biomass","emsy","limit_type","catch","u","sst_label"
"PFMC","Sardine",15,3440000,0.0688425000000006,"ABC",190902.916429382,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3450000,0.0688425000000006,"ABC",191457.866767839,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3460000,0.0688425000000006,"ABC",192012.817106297,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3470000,0.0688425000000006,"ABC",192567.767444754,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3480000,0.0688425000000006,"ABC",193122.717783212,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3490000,0.0688425000000006,"ABC",193677.668121669,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3500000,0.0688425000000006,"ABC",194232.618460127,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3510000,0.0688425000000006,"ABC",194787.568798584,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3520000,0.0688425000000006,"ABC",195342.519137042,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3530000,0.0688425000000006,"ABC",195897.469475499,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3540000,0.0688425000000006,"ABC",196452.419813957,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3550000,0.0688425000000006,"ABC",197007.370152414,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3560000,0.0688425000000006,"ABC",197562.320490872,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3570000,0.0688425000000006,"ABC",198117.270829329,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3580000,0.0688425000000006,"ABC",198672.221167787,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3590000,0.0688425000000006,"ABC",199227.171506244,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3600000,0.0688425000000006,"ABC",199782.121844702,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3610000,0.0688425000000006,"ABC",200337.072183159,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3620000,0.0688425000000006,"ABC",200892.022521617,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3630000,0.0688425000000006,"ABC",201446.972860074,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3640000,0.0688425000000006,"ABC",202001.923198532,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3650000,0.0688425000000006,"ABC",202556.873536989,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3660000,0.0688425000000006,"ABC",203111.823875447,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3670000,0.0688425000000006,"ABC",203666.774213904,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3680000,0.0688425000000006,"ABC",204221.724552362,0.0637873952250006,"15.0°C"
"PFMC","Sardine",15,3690000,0.0688425000000006,"ABC",204776.674890819,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3700000,0.0688425000000006,"ABC",205331.625229277,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3710000,0.0688425000000006,"ABC",205886.575567734,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3720000,0.0688425000000006,"ABC",206441.525906192,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3730000,0.0688425000000006,"ABC",206996.476244649,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3740000,0.0688425000000006,"ABC",207551.426583107,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3750000,0.0688425000000006,"ABC",208106.376921564,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3760000,0.0688425000000006,"ABC",208661.327260022,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3770000,0.0688425000000006,"ABC",209216.277598479,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3780000,0.0688425000000006,"ABC",209771.227936937,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3790000,0.0688425000000006,"ABC",210326.178275394,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3800000,0.0688425000000006,"ABC",210881.128613852,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3810000,0.0688425000000006,"ABC",211436.078952309,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3820000,0.0688425000000006,"ABC",211991.029290767,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3830000,0.0688425000000006,"ABC",212545.979629224,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3840000,0.0688425000000006,"ABC",213100.929967682,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3850000,0.0688425000000006,"ABC",213655.880306139,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3860000,0.0688425000000006,"ABC",214210.830644597,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3870000,0.0688425000000006,"ABC",214765.780983054,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3880000,0.0688425000000006,"ABC",215320.731321512,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3890000,0.0688425000000006,"ABC",215875.681659969,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3900000,0.0688425000000006,"ABC",216430.631998427,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3910000,0.0688425000000006,"ABC",216985.582336884,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3920000,0.0688425000000006,"ABC",217540.532675342,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3930000,0.0688425000000006,"ABC",218095.483013799,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3940000,0.0688425000000006,"ABC",218650.433352257,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3950000,0.0688425000000006,"ABC",219205.383690714,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3960000,0.0688425000000006,"ABC",219760.334029172,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3970000,0.0688425000000006,"ABC",220315.284367629,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3980000,0.0688425000000006,"ABC",220870.234706087,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,3990000,0.0688425000000006,"ABC",221425.185044544,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4e+06,0.0688425000000006,"ABC",221980.135383002,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4010000,0.0688425000000006,"ABC",222535.085721459,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4020000,0.0688425000000006,"ABC",223090.036059917,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4030000,0.0688425000000006,"ABC",223644.986398374,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4040000,0.0688425000000006,"ABC",224199.936736832,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4050000,0.0688425000000006,"ABC",224754.887075289,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4060000,0.0688425000000006,"ABC",225309.837413747,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4070000,0.0688425000000006,"ABC",225864.787752204,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4080000,0.0688425000000006,"ABC",226419.738090662,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4090000,0.0688425000000006,"ABC",226974.688429119,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4100000,0.0688425000000006,"ABC",227529.638767577,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4110000,0.0688425000000006,"ABC",228084.589106034,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4120000,0.0688425000000006,"ABC",228639.539444492,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4130000,0.0688425000000006,"ABC",229194.489782949,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4140000,0.0688425000000006,"ABC",229749.440121407,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4150000,0.0688425000000006,"ABC",230304.390459864,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4160000,0.0688425000000006,"ABC",230859.340798322,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4170000,0.0688425000000006,"ABC",231414.291136779,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4180000,0.0688425000000006,"ABC",231969.241475237,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4190000,0.0688425000000006,"ABC",232524.191813694,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4200000,0.0688425000000006,"ABC",233079.142152152,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4210000,0.0688425000000006,"ABC",233634.09249061,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4220000,0.0688425000000006,"ABC",234189.042829067,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4230000,0.0688425000000006,"ABC",234743.993167525,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4240000,0.0688425000000006,"ABC",235298.943505982,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4250000,0.0688425000000006,"ABC",235853.89384444,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4260000,0.0688425000000006,"ABC",236408.844182897,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4270000,0.0688425000000006,"ABC",236963.794521354,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4280000,0.0688425000000006,"ABC",237518.744859812,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4290000,0.0688425000000006,"ABC",238073.695198269,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4300000,0.0688425000000006,"ABC",238628.645536727,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4310000,0.0688425000000006,"ABC",239183.595875185,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4320000,0.0688425000000006,"ABC",239738.546213642,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4330000,0.0688425000000006,"ABC",240293.4965521,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4340000,0.0688425000000006,"ABC",240848.446890557,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4350000,0.0688425000000006,"ABC",241403.397229015,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4360000,0.0688425000000006,"ABC",241958.347567472,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4370000,0.0688425000000006,"ABC",242513.29790593,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4380000,0.0688425000000006,"ABC",243068.248244387,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4390000,0.0688425000000006,"ABC",243623.198582845,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4400000,0.0688425000000006,"ABC",244178.148921302,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4410000,0.0688425000000006,"ABC",244733.09925976,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4420000,0.0688425000000006,"ABC",245288.049598217,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4430000,0.0688425000000006,"ABC",245842.999936675,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4440000,0.0688425000000006,"ABC",246397.950275132,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4450000,0.0688425000000006,"ABC",246952.90061359,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4460000,0.0688425000000006,"ABC",247507.850952047,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4470000,0.0688425000000006,"ABC",248062.801290505,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4480000,0.0688425000000006,"ABC",248617.751628962,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4490000,0.0688425000000006,"ABC",249172.70196742,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4500000,0.0688425000000006,"ABC",249727.652305877,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4510000,0.0688425000000006,"ABC",250282.602644335,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4520000,0.0688425000000006,"ABC",250837.552982792,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4530000,0.0688425000000006,"ABC",251392.50332125,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4540000,0.0688425000000006,"ABC",251947.453659707,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4550000,0.0688425000000006,"ABC",252502.403998165,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4560000,0.0688425000000006,"ABC",253057.354336622,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4570000,0.0688425000000006,"ABC",253612.30467508,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4580000,0.0688425000000006,"ABC",254167.255013537,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4590000,0.0688425000000006,"ABC",254722.205351995,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4600000,0.0688425000000006,"ABC",255277.155690452,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4610000,0.0688425000000006,"ABC",255832.10602891,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4620000,0.0688425000000006,"ABC",256387.056367367,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4630000,0.0688425000000006,"ABC",256942.006705825,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4640000,0.0688425000000006,"ABC",257496.957044282,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4650000,0.0688425000000006,"ABC",258051.90738274,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4660000,0.0688425000000006,"ABC",258606.857721197,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4670000,0.0688425000000006,"ABC",259161.808059655,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4680000,0.0688425000000006,"ABC",259716.758398112,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4690000,0.0688425000000006,"ABC",260271.70873657,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4700000,0.0688425000000006,"ABC",260826.659075027,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4710000,0.0688425000000006,"ABC",261381.609413485,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4720000,0.0688425000000006,"ABC",261936.559751942,0.0637873952250006,"15.0°C"
"PFMC","Sardine",15,4730000,0.0688425000000006,"ABC",262491.5100904,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4740000,0.0688425000000006,"ABC",263046.460428857,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4750000,0.0688425000000006,"ABC",263601.410767315,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4760000,0.0688425000000006,"ABC",264156.361105772,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4770000,0.0688425000000006,"ABC",264711.31144423,0.0637873952250006,"15.0°C"
"PFMC","Sardine",15,4780000,0.0688425000000006,"ABC",265266.261782687,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4790000,0.0688425000000006,"ABC",265821.212121145,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4800000,0.0688425000000006,"ABC",266376.162459602,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4810000,0.0688425000000006,"ABC",266931.11279806,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4820000,0.0688425000000006,"ABC",267486.063136517,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4830000,0.0688425000000006,"ABC",268041.013474975,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4840000,0.0688425000000006,"ABC",268595.963813432,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4850000,0.0688425000000006,"ABC",269150.91415189,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4860000,0.0688425000000006,"ABC",269705.864490347,0.0637873952250006,"15.0°C"
"PFMC","Sardine",15,4870000,0.0688425000000006,"ABC",270260.814828805,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4880000,0.0688425000000006,"ABC",270815.765167262,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4890000,0.0688425000000006,"ABC",271370.71550572,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4900000,0.0688425000000006,"ABC",271925.665844177,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4910000,0.0688425000000006,"ABC",272480.616182635,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4920000,0.0688425000000006,"ABC",273035.566521092,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4930000,0.0688425000000006,"ABC",273590.51685955,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4940000,0.0688425000000006,"ABC",274145.467198007,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4950000,0.0688425000000006,"ABC",274700.417536465,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4960000,0.0688425000000006,"ABC",275255.367874922,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4970000,0.0688425000000006,"ABC",275810.31821338,0.0637873952250006,"15.0°C"
"PFMC","Sardine",15,4980000,0.0688425000000006,"ABC",276365.268551837,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,4990000,0.0688425000000006,"ABC",276920.218890295,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,5e+06,0.0688425000000006,"ABC",277475.169228752,0.0637873952250005,"15.0°C"
"PFMC","Sardine",15,0,0.0688425000000006,"HG",0,NA,"15.0°C"
"PFMC","Sardine",15,10000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,20000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,30000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,40000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,50000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,60000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,70000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,80000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,90000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,1e+05,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,110000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,120000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,130000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,140000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,150000,0.0688425000000006,"HG",0,0,"15.0°C"
"PFMC","Sardine",15,160000,0.0688425000000006,"HG",598.929750000005,0.00430265625000004,"15.0°C"
"PFMC","Sardine",15,170000,0.0688425000000006,"HG",1197.85950000001,0.00809911764705889,"15.0°C"
"PFMC","Sardine",15,180000,0.0688425000000006,"HG",1796.78925000002,0.0114737500000001,"15.0°C"
"PFMC","Sardine",15,190000,0.0688425000000006,"HG",2395.71900000002,0.014493157894737,"15.0°C"
"PFMC","Sardine",15,2e+05,0.0688425000000006,"HG",2994.64875000003,0.0172106250000001,"15.0°C"
"PFMC","Sardine",15,210000,0.0688425000000006,"HG",3593.57850000003,0.0196692857142859,"15.0°C"
"PFMC","Sardine",15,220000,0.0688425000000006,"HG",4192.50825000004,0.021904431818182,"15.0°C"
"PFMC","Sardine",15,230000,0.0688425000000006,"HG",4791.43800000004,0.0239452173913046,"15.0°C"
"PFMC","Sardine",15,240000,0.0688425000000006,"HG",5390.36775000005,0.0258159375000002,"15.0°C"
"PFMC","Sardine",15,250000,0.0688425000000006,"HG",5989.29750000005,0.0275370000000002,"15.0°C"
"PFMC","Sardine",15,260000,0.0688425000000006,"HG",6588.22725000006,0.0291256730769233,"15.0°C"
"PFMC","Sardine",15,270000,0.0688425000000006,"HG",7187.15700000006,0.0305966666666669,"15.0°C"
"PFMC","Sardine",15,280000,0.0688425000000006,"HG",7786.08675000007,0.0319625892857146,"15.0°C"
"PFMC","Sardine",15,290000,0.0688425000000006,"HG",8385.01650000007,0.0332343103448279,"15.0°C"
"PFMC","Sardine",15,3e+05,0.0688425000000006,"HG",8983.94625000008,0.0344212500000003,"15.0°C"
"PFMC","Sardine",15,310000,0.0688425000000006,"HG",9582.87600000008,0.0355316129032261,"15.0°C"
"PFMC","Sardine",15,320000,0.0688425000000006,"HG",10181.8057500001,0.0365725781250003,"15.0°C"
"PFMC","Sardine",15,330000,0.0688425000000006,"HG",10780.7355000001,0.0375504545454549,"15.0°C"
"PFMC","Sardine",15,340000,0.0688425000000006,"HG",11379.6652500001,0.0384708088235297,"15.0°C"
"PFMC","Sardine",15,350000,0.0688425000000006,"HG",11978.5950000001,0.0393385714285718,"15.0°C"
"PFMC","Sardine",15,360000,0.0688425000000006,"HG",12577.5247500001,0.0401581250000003,"15.0°C"
"PFMC","Sardine",15,370000,0.0688425000000006,"HG",13176.4545000001,0.0409333783783787,"15.0°C"
"PFMC","Sardine",15,380000,0.0688425000000006,"HG",13775.3842500001,0.0416678289473688,"15.0°C"
"PFMC","Sardine",15,390000,0.0688425000000006,"HG",14374.3140000001,0.0423646153846157,"15.0°C"
"PFMC","Sardine",15,4e+05,0.0688425000000006,"HG",14973.2437500001,0.0430265625000004,"15.0°C"
"PFMC","Sardine",15,410000,0.0688425000000006,"HG",15572.1735000001,0.0436562195121955,"15.0°C"
"PFMC","Sardine",15,420000,0.0688425000000006,"HG",16171.1032500001,0.0442558928571432,"15.0°C"
"PFMC","Sardine",15,430000,0.0688425000000006,"HG",16770.0330000001,0.044827674418605,"15.0°C"
"PFMC","Sardine",15,440000,0.0688425000000006,"HG",17368.9627500001,0.0453734659090913,"15.0°C"
"PFMC","Sardine",15,450000,0.0688425000000006,"HG",17967.8925000002,0.0458950000000004,"15.0°C"
"PFMC","Sardine",15,460000,0.0688425000000006,"HG",18566.8222500002,0.0463938586956526,"15.0°C"
"PFMC","Sardine",15,470000,0.0688425000000006,"HG",19165.7520000002,0.0468714893617025,"15.0°C"
"PFMC","Sardine",15,480000,0.0688425000000006,"HG",19764.6817500002,0.0473292187500004,"15.0°C"
"PFMC","Sardine",15,490000,0.0688425000000006,"HG",20363.6115000002,0.0477682653061229,"15.0°C"
"PFMC","Sardine",15,5e+05,0.0688425000000006,"HG",20962.5412500002,0.0481897500000004,"15.0°C"
"PFMC","Sardine",15,510000,0.0688425000000006,"HG",21561.4710000002,0.0485947058823534,"15.0°C"
"PFMC","Sardine",15,520000,0.0688425000000006,"HG",22160.4007500002,0.048984086538462,"15.0°C"
"PFMC","Sardine",15,530000,0.0688425000000006,"HG",22759.3305000002,0.0493587735849061,"15.0°C"
"PFMC","Sardine",15,540000,0.0688425000000006,"HG",23358.2602500002,0.0497195833333338,"15.0°C"
"PFMC","Sardine",15,550000,0.0688425000000006,"HG",23957.1900000002,0.0500672727272731,"15.0°C"
"PFMC","Sardine",15,560000,0.0688425000000006,"HG",24556.1197500002,0.0504025446428576,"15.0°C"
"PFMC","Sardine",15,570000,0.0688425000000006,"HG",25155.0495000002,0.0507260526315794,"15.0°C"
"PFMC","Sardine",15,580000,0.0688425000000006,"HG",25753.9792500002,0.0510384051724142,"15.0°C"
"PFMC","Sardine",15,590000,0.0688425000000006,"HG",26352.9090000002,0.0513401694915259,"15.0°C"
"PFMC","Sardine",15,6e+05,0.0688425000000006,"HG",26951.8387500002,0.0516318750000004,"15.0°C"
"PFMC","Sardine",15,610000,0.0688425000000006,"HG",27550.7685000002,0.0519140163934431,"15.0°C"
"PFMC","Sardine",15,620000,0.0688425000000006,"HG",28149.6982500002,0.0521870564516133,"15.0°C"
"PFMC","Sardine",15,630000,0.0688425000000006,"HG",28748.6280000002,0.052451428571429,"15.0°C"
"PFMC","Sardine",15,640000,0.0688425000000006,"HG",29347.5577500002,0.0527075390625004,"15.0°C"
"PFMC","Sardine",15,650000,0.0688425000000006,"HG",29946.4875000003,0.0529557692307697,"15.0°C"
"PFMC","Sardine",15,660000,0.0688425000000006,"HG",30545.4172500003,0.0531964772727277,"15.0°C"
"PFMC","Sardine",15,670000,0.0688425000000006,"HG",31144.3470000003,0.0534300000000004,"15.0°C"
"PFMC","Sardine",15,680000,0.0688425000000006,"HG",31743.2767500003,0.0536566544117652,"15.0°C"
"PFMC","Sardine",15,690000,0.0688425000000006,"HG",32342.2065000003,0.0538767391304352,"15.0°C"
"PFMC","Sardine",15,7e+05,0.0688425000000006,"HG",32941.1362500003,0.0540905357142862,"15.0°C"
"PFMC","Sardine",15,710000,0.0688425000000006,"HG",33540.0660000003,0.0542983098591554,"15.0°C"
"PFMC","Sardine",15,720000,0.0688425000000006,"HG",34138.9957500003,0.0545003125000005,"15.0°C"
"PFMC","Sardine",15,730000,0.0688425000000006,"HG",34737.9255000003,0.0546967808219183,"15.0°C"
"PFMC","Sardine",15,740000,0.0688425000000006,"HG",35336.8552500003,0.0548879391891897,"15.0°C"
"PFMC","Sardine",15,750000,0.0688425000000006,"HG",35935.7850000003,0.0550740000000005,"15.0°C"
"PFMC","Sardine",15,760000,0.0688425000000006,"HG",36534.7147500003,0.0552551644736847,"15.0°C"
"PFMC","Sardine",15,770000,0.0688425000000006,"HG",37133.6445000003,0.0554316233766238,"15.0°C"
"PFMC","Sardine",15,780000,0.0688425000000006,"HG",37732.5742500003,0.0556035576923082,"15.0°C"
"PFMC","Sardine",15,790000,0.0688425000000006,"HG",38331.5040000003,0.0557711392405068,"15.0°C"
"PFMC","Sardine",15,8e+05,0.0688425000000006,"HG",38930.4337500003,0.0559345312500005,"15.0°C"
"PFMC","Sardine",15,810000,0.0688425000000006,"HG",39529.3635000003,0.0560938888888894,"15.0°C"
"PFMC","Sardine",15,820000,0.0688425000000006,"HG",40128.2932500003,0.056249359756098,"15.0°C"
"PFMC","Sardine",15,830000,0.0688425000000006,"HG",40727.2230000003,0.0564010843373499,"15.0°C"
"PFMC","Sardine",15,840000,0.0688425000000006,"HG",41326.1527500004,0.0565491964285719,"15.0°C"
"PFMC","Sardine",15,850000,0.0688425000000006,"HG",41925.0825000004,0.0566938235294122,"15.0°C"
"PFMC","Sardine",15,860000,0.0688425000000006,"HG",42524.0122500004,0.0568350872093028,"15.0°C"
"PFMC","Sardine",15,870000,0.0688425000000006,"HG",43122.9420000004,0.0569731034482763,"15.0°C"
"PFMC","Sardine",15,880000,0.0688425000000006,"HG",43721.8717500004,0.0571079829545459,"15.0°C"
"PFMC","Sardine",15,890000,0.0688425000000006,"HG",44320.8015000004,0.0572398314606746,"15.0°C"
"PFMC","Sardine",15,9e+05,0.0688425000000006,"HG",44919.7312500004,0.0573687500000005,"15.0°C"
"PFMC","Sardine",15,910000,0.0688425000000006,"HG",45518.6610000004,0.0574948351648357,"15.0°C"
"PFMC","Sardine",15,920000,0.0688425000000006,"HG",46117.5907500004,0.0576181793478266,"15.0°C"
"PFMC","Sardine",15,930000,0.0688425000000006,"HG",46716.5205000004,0.0577388709677424,"15.0°C"
"PFMC","Sardine",15,940000,0.0688425000000006,"HG",47315.4502500004,0.0578569946808516,"15.0°C"
"PFMC","Sardine",15,950000,0.0688425000000006,"HG",47914.3800000004,0.0579726315789479,"15.0°C"
"PFMC","Sardine",15,960000,0.0688425000000006,"HG",48513.3097500004,0.0580858593750005,"15.0°C"
"PFMC","Sardine",15,970000,0.0688425000000006,"HG",49112.2395000004,0.0581967525773201,"15.0°C"
"PFMC","Sardine",15,980000,0.0688425000000006,"HG",49711.1692500004,0.0583053826530617,"15.0°C"
"PFMC","Sardine",15,990000,0.0688425000000006,"HG",50310.0990000004,0.0584118181818187,"15.0°C"
"PFMC","Sardine",15,1e+06,0.0688425000000006,"HG",50909.0287500004,0.0585161250000005,"15.0°C"
"PFMC","Sardine",15,1010000,0.0688425000000006,"HG",51507.9585000004,0.0586183663366342,"15.0°C"
